eval_filename,train_filename,cosine_sim,matched
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108271.jpeg,S_20130811_0925_03_065_00.jpg,0.7885268330574036,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_33728.jpeg,S_20130522_0705_01_014_01.jpg,0.9383851885795593,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_84988.jpeg,S_20130714_0827_07_081_09.jpg,0.9682348966598511,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_50894.jpeg,S_20130822_1005_04_070_21.jpg,0.7762054800987244,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_85007.jpeg,S_20130714_0827_07_081_14.jpg,0.9734392762184143,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_105895.jpeg,S_20130814_0928_03_324_01.jpg,0.7628276944160461,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_113607.jpeg,S_20130818_1001_02_094_05.jpg,0.885962188243866,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_132082.jpeg,S_20130908_1022_03_003_00.jpg,0.8713319897651672,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_89645.jpeg,S_20130720_0903_04_019_10.jpg,0.9741874933242798,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_54839.jpeg,S_20130608_0722_05_048_07.jpg,0.9382969737052917,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_130801.jpeg,S_20130626_0809_03_006_02.jpg,0.7753176093101501,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_32622.jpeg,S_20130519_0702_02_080_01.jpg,0.9364862442016602,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_23395.jpeg,S_20130508_0621_03_048_03.jpg,0.9532119631767273,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_19144.jpeg,S_20130504_0617_02_066_01.jpg,0.9322543740272522,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_19338.jpeg,S_20130504_0617_02_070_13.jpg,0.9217683672904968,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_52614.jpeg,S_20131003_1116_03_143_11.jpg,0.8553356528282166,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_151974.jpeg,S_20130824_1007_01_140_18.jpg,0.7942378520965576,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_84827.jpeg,S_20130714_0827_07_126_03.jpg,0.9841094613075256,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_89827.jpeg,S_20130720_0903_04_024_04.jpg,0.8200963139533997,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_152180.jpeg,S_20131003_1116_03_126_19.jpg,0.9998371601104736,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_24383.jpeg,S_20130814_0928_03_306_02.jpg,0.8917026519775391,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108833.jpeg,S_20130811_0925_03_035_17.jpg,0.8924807906150818,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_52734.jpeg,S_20131003_1116_03_144_19.jpg,0.8956421613693237,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_89642.jpeg,S_20130720_0903_04_019_02.jpg,0.9147151708602905,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_148896.jpeg,S_20130928_1111_02_067_00.jpg,0.9885781407356262,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_85743.jpeg,S_20130717_0900_01_059_12.jpg,0.97358238697052,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_22991.jpeg,S_20130508_0621_02_070_00.jpg,0.9349899291992188,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_57069.jpeg,S_20130612_0726_02_027_04.jpg,0.8817528486251831,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_48248.jpeg,S_20130908_1022_03_074_08.jpg,0.8590425848960876,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_24399.jpeg,S_20130605_0719_02_066_25.jpg,0.8350350856781006,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_152264.jpeg,S_20130928_1111_02_070_14.jpg,0.798896849155426,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_143837.jpeg,S_20130922_1105_03_024_13.jpg,0.8769418001174927,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_130496.jpeg,S_20130908_1022_03_025_13.jpg,0.8785480260848999,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_68589.jpeg,S_20130626_0809_02_050_10.jpg,0.9603363871574402,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_19108.jpeg,S_20130504_0617_02_062_12.jpg,0.9443166851997375,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_148869.jpeg,S_20130928_1111_02_050_16.jpg,0.9014049768447876,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_107111.jpeg,S_20130915_1029_06_096_04.jpg,0.8683284521102905,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_37575.jpeg,S_20130519_0702_01_034_07.jpg,0.914473295211792,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_102611.jpeg,S_20130717_0900_02_024_08.jpg,0.8631946444511414,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_355509.jpeg,S_20130928_1111_01_052_15.jpg,0.8225840330123901,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_107843.jpeg,S_20130919_1102_05_035_21.jpg,0.7625651359558105,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_171940.jpeg,S_20131031_1214_01_046_27.jpg,0.8128738403320312,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_52561.jpeg,S_20130608_0722_01_028_24.jpg,0.9111373424530029,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_47913.jpeg,S_20130602_0716_06_021_06.jpg,0.8362153768539429,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_113614.jpeg,S_20130818_1001_02_036_04.jpg,0.8935145139694214,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_96670.jpeg,S_20130612_0726_01_005_08.jpg,0.9519014358520508,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_52641.jpeg,S_20131003_1116_03_143_01.jpg,0.8697491884231567,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_23327.jpeg,S_20130508_0621_03_044_27.jpg,0.9945178627967834,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_105896.jpeg,S_20130811_0925_03_306_01.jpg,0.7796775102615356,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_17737.jpeg,S_20130504_0617_01_221_07.jpg,0.9172840714454651,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_57099.jpeg,S_20130612_0726_03_020_00.jpg,0.8993131518363953,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_50694.jpeg,S_20130605_0719_03_038_20.jpg,0.8606730103492737,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_93931.jpeg,S_20130728_0911_01_024_03.jpg,0.8791512250900269,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_90285.jpeg,S_20130811_0925_03_027_00.jpg,0.8673329949378967,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108758.jpeg,S_20130811_0925_03_027_00.jpg,0.8716475367546082,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108798.jpeg,S_20130811_0925_03_178_27.jpg,0.8326545357704163,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_23371.jpeg,S_20130508_0621_02_069_05.jpg,0.839683473110199,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108637.jpeg,S_20130811_0925_03_104_09.jpg,0.7727956771850586,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_34258.jpeg,S_20130605_0719_02_016_24.jpg,0.8980339169502258,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_57038.jpeg,S_20130612_0726_03_008_12.jpg,0.9061575531959534,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_17698.jpeg,S_20130504_0617_01_220_07.jpg,0.9149144291877747,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_89897.jpeg,S_20130818_1001_02_046_03.jpg,0.8963139057159424,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_85866.jpeg,S_20130605_0719_02_066_27.jpg,0.883928656578064,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_90290.jpeg,S_20130811_0925_03_040_00.jpg,0.8612539172172546,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_152203.jpeg,S_20131003_1116_03_123_00.jpg,0.8647562861442566,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_108634.jpeg,S_20130811_0925_03_145_16.jpg,0.8043596744537354,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_50916.jpeg,S_20130822_1005_04_070_27.jpg,0.7839199900627136,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_25630.jpeg,S_20130512_0625_02_029_04.jpg,0.9007750749588013,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_24228.jpeg,S_20130508_0621_03_072_05.jpg,0.934004008769989,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_93931.jpeg,S_20130728_0911_01_024_03.jpg,0.8791512250900269,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_98878.jpeg,S_20130803_0917_01_002_27.jpg,0.8357952833175659,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_52637.jpeg,S_20131003_1116_03_085_23.jpg,0.8071365356445312,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_50777.jpeg,S_20130808_0922_05_091_05.jpg,0.9182804226875305,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_23378.jpeg,S_20130519_0702_03_017_27.jpg,0.9037399888038635,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_32614.jpeg,S_20130519_0702_03_016_01.jpg,0.8949769139289856,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_84910.jpeg,S_20130714_0827_07_108_00.jpg,0.984514594078064,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_32634.jpeg,S_20130519_0702_03_017_24.jpg,0.9012947678565979,match
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_80749.jpeg,S_20130710_0823_04_030_07.jpg,0.9250133633613586,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/ball/img_90712.jpeg,S_20130811_0925_03_027_02.jpg,0.8919844627380371,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_18976.jpeg,S_20130504_0617_02_042_03.jpg,0.9606460332870483,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14374.jpeg,S_20130501_0614_01_022_17.jpg,0.8877851366996765,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_308.jpeg,S_20130808_0922_01_058_12.jpg,0.8134764432907104,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_650.jpeg,S_20130714_0827_04_012_18.jpg,0.8918375968933105,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251004.jpeg,S_20140423_1806_05_114_14.jpg,0.8479334115982056,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50188.jpeg,S_20130911_1025_01_031_20.jpg,0.8484578728675842,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_97054.jpeg,S_20130731_0914_02_015_21.jpg,0.8905872702598572,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_68320.jpeg,S_20130519_0702_01_017_05.jpg,0.8851796984672546,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_72630.jpeg,S_20130526_0709_02_004_03.jpg,0.8464432954788208,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_37450.jpeg,S_20130519_0702_01_034_06.jpg,0.896197497844696,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_331.jpeg,S_20130808_0922_01_058_10.jpg,0.8266445994377136,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_72630.jpeg,S_20130526_0709_02_004_03.jpg,0.8464432954788208,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_651.jpeg,S_20130714_0827_04_012_15.jpg,0.8909010887145996,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50191.jpeg,S_20130911_1025_01_031_18.jpg,0.8974604606628418,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_72631.jpeg,S_20130519_0702_02_027_26.jpg,0.8247788548469543,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14378.jpeg,S_20130703_0816_05_006_02.jpg,0.8768149018287659,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14379.jpeg,S_20130501_0614_01_022_17.jpg,0.902523934841156,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_649.jpeg,S_20130808_0922_01_055_07.jpg,0.8867422342300415,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_85886.jpeg,S_20130814_0928_03_299_00.jpg,0.8244535326957703,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_650.jpeg,S_20130714_0827_04_012_18.jpg,0.8918375968933105,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14379.jpeg,S_20130501_0614_01_022_17.jpg,0.902523934841156,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_326.jpeg,S_20130814_0928_03_306_09.jpg,0.836650013923645,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_335.jpeg,S_20130808_0922_01_058_12.jpg,0.8258939981460571,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_97052.jpeg,S_20130619_0802_02_045_23.jpg,0.9040994048118591,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_175431.jpeg,S_20130911_1025_01_031_21.jpg,0.8853296041488647,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_37426.jpeg,S_20130519_0702_01_036_21.jpg,0.8779287934303284,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_72631.jpeg,S_20130519_0702_02_027_26.jpg,0.8247788548469543,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_46386.jpeg,S_20130519_0702_02_027_26.jpg,0.8668147921562195,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50191.jpeg,S_20130911_1025_01_031_18.jpg,0.8974604606628418,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50188.jpeg,S_20130911_1025_01_031_20.jpg,0.8484578728675842,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_97054.jpeg,S_20130731_0914_02_015_21.jpg,0.8905872702598572,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_37426.jpeg,S_20130519_0702_01_036_21.jpg,0.8779287934303284,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_68320.jpeg,S_20130519_0702_01_017_05.jpg,0.8851796984672546,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_255181.jpeg,S_20130814_0928_03_289_13.jpg,0.869813859462738,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_37535.jpeg,S_20130519_0702_01_034_06.jpg,0.9170715808868408,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_650.jpeg,S_20130714_0827_04_012_18.jpg,0.8918375968933105,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_651.jpeg,S_20130714_0827_04_012_15.jpg,0.8909010887145996,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14379.jpeg,S_20130501_0614_01_022_17.jpg,0.902523934841156,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14374.jpeg,S_20130501_0614_01_022_17.jpg,0.8877851366996765,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_68318.jpeg,S_20130619_0802_02_045_04.jpg,0.9233861565589905,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251004.jpeg,S_20140423_1806_05_114_14.jpg,0.8479334115982056,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_29883.jpeg,S_20130519_0702_01_017_00.jpg,0.8927271962165833,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251004.jpeg,S_20140423_1806_05_114_14.jpg,0.8479334115982056,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14372.jpeg,S_20130501_0614_01_022_17.jpg,0.8969742655754089,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_18975.jpeg,S_20130504_0617_02_031_13.jpg,0.9683177471160889,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_309.jpeg,S_20130808_0922_01_058_12.jpg,0.8387055993080139,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50191.jpeg,S_20130911_1025_01_031_18.jpg,0.8974604606628418,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_68316.jpeg,S_20130619_0802_02_048_01.jpg,0.9105061292648315,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_331.jpeg,S_20130808_0922_01_058_10.jpg,0.8266445994377136,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_308.jpeg,S_20130808_0922_01_058_12.jpg,0.8134764432907104,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_97052.jpeg,S_20130619_0802_02_045_23.jpg,0.9040994048118591,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50189.jpeg,S_20130911_1025_01_031_16.jpg,0.8720739483833313,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_99713.jpeg,S_20130504_0617_02_042_04.jpg,0.8394867777824402,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_175431.jpeg,S_20130911_1025_01_031_21.jpg,0.8853296041488647,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_3759.jpeg,S_20140125_1508_03_077_08.jpg,0.7793774008750916,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_345.jpeg,S_20130808_0922_01_058_12.jpg,0.829347550868988,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251003.jpeg,S_20140423_1806_05_114_14.jpg,0.8651041984558105,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251044.jpeg,S_20140125_1508_03_077_10.jpg,0.8077000379562378,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_72629.jpeg,S_20130526_0709_02_004_00.jpg,0.8734157681465149,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50191.jpeg,S_20130911_1025_01_031_18.jpg,0.8974604606628418,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_345.jpeg,S_20130808_0922_01_058_12.jpg,0.829347550868988,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_330.jpeg,S_20130808_0922_01_058_12.jpg,0.8141500353813171,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_14158.jpeg,S_20130619_0802_02_045_27.jpg,0.8784726858139038,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251004.jpeg,S_20140423_1806_05_114_14.jpg,0.8479334115982056,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_175428.jpeg,S_20130911_1025_01_031_20.jpg,0.8732886910438538,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_3759.jpeg,S_20140125_1508_03_077_08.jpg,0.7793774008750916,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_251002.jpeg,S_20140423_1806_05_114_14.jpg,0.8595502972602844,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_352758.jpeg,S_20140403_1717_04_005_11.jpg,0.8806000351905823,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_330.jpeg,S_20130808_0922_01_058_12.jpg,0.8141500353813171,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_50194.jpeg,S_20130911_1025_01_031_15.jpg,0.8958323001861572,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_308.jpeg,S_20130808_0922_01_058_12.jpg,0.8134764432907104,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_6637.jpeg,S_20130808_0922_05_034_07.jpg,0.826829731464386,mismatch
/misc/vlgscratch4/LakeGroup/shared_data/S_multimodal/eval/test/basket/img_335.jpeg,S_20130808_0922_01_058_12.jpg,0.8258939981460571,mismatch
